Task_3.py :-

$jupyter nbconvert --to script Task_3.ipynb
$python -m cProfile Task_3.py
         2986275 function calls (2952765 primitive calls) in 48.169 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 typing.py:1366(__new__)
        1    0.000    0.000    0.000    0.000 typing.py:1395(NamedTuple)
        1    0.000    0.000    0.000    0.000 typing.py:1490(IO)
        1    0.000    0.000    0.000    0.000 typing.py:1586(BinaryIO)
        1    0.000    0.000    0.000    0.000 typing.py:1600(TextIO)
        1    0.000    0.000    0.000    0.000 typing.py:1630(io)
        1    0.000    0.000    0.000    0.000 typing.py:1645(re)
      152    0.000    0.000    0.000    0.000 typing.py:165(_collect_type_vars)
       32    0.000    0.000    0.000    0.000 typing.py:176(<listcomp>)
       27    0.000    0.000    0.001    0.000 typing.py:180(_subs_tvars)
        1    0.000    0.000    0.001    0.001 typing.py:19(<module>)
       30    0.000    0.000    0.000    0.000 typing.py:199(_check_generic)
       59    0.000    0.000    0.000    0.000 typing.py:212(_remove_dups_flatten)
        4    0.000    0.000    0.000    0.000 typing.py:241(_tp_cache)
  197/177    0.000    0.000    0.004    0.000 typing.py:248(inner)
        1    0.000    0.000    0.000    0.000 typing.py:274(_Final)
        5    0.000    0.000    0.000    0.000 typing.py:279(__init_subclass__)
        1    0.000    0.000    0.000    0.000 typing.py:283(_Immutable)
        1    0.000    0.000    0.000    0.000 typing.py:293(_SpecialForm)
        5    0.000    0.000    0.000    0.000 typing.py:300(__new__)
        5    0.000    0.000    0.000    0.000 typing.py:313(__init__)
      119    0.000    0.000    0.000    0.000 typing.py:317(__eq__)
      192    0.000    0.000    0.000    0.000 typing.py:322(__hash__)
    79/59    0.000    0.000    0.002    0.000 typing.py:340(__getitem__)
      196    0.000    0.000    0.000    0.000 typing.py:351(<genexpr>)
        1    0.000    0.000    0.000    0.000 typing.py:438(ForwardRef)
        3    0.000    0.000    0.000    0.000 typing.py:445(__init__)
        2    0.000    0.000    0.000    0.000 typing.py:473(__eq__)
        3    0.000    0.000    0.000    0.000 typing.py:481(__hash__)
        1    0.000    0.000    0.000    0.000 typing.py:488(TypeVar)
       15    0.000    0.000    0.000    0.000 typing.py:535(__init__)
       31    0.000    0.000    0.000    0.000 typing.py:547(<genexpr>)
     1096    0.000    0.000    0.001    0.000 typing.py:595(_is_dunder)
        1    0.000    0.000    0.000    0.000 typing.py:599(_GenericAlias)
      147    0.000    0.000    0.002    0.000 typing.py:608(__init__)
      406    0.000    0.000    0.000    0.000 typing.py:618(<genexpr>)
       27    0.000    0.000    0.001    0.000 typing.py:626(__getitem__)
       55    0.000    0.000    0.000    0.000 typing.py:634(<genexpr>)
       43    0.000    0.000    0.001    0.000 typing.py:638(copy_with)
      115    0.000    0.000    0.000    0.000 typing.py:660(__eq__)
  159/146    0.000    0.000    0.000    0.000 typing.py:669(__hash__)
        5    0.000    0.000    0.000    0.000 typing.py:685(__mro_entries__)
     1096    0.001    0.000    0.001    0.000 typing.py:709(__setattr__)
        1    0.000    0.000    0.000    0.000 typing.py:745(_VariadicGenericAlias)
       18    0.000    0.000    0.001    0.000 typing.py:749(__getitem__)
       16    0.000    0.000    0.001    0.000 typing.py:765(__getitem_inner__)
       29    0.000    0.000    0.000    0.000 typing.py:777(<genexpr>)
        8    0.000    0.000    0.000    0.000 typing.py:786(<genexpr>)
        1    0.000    0.000    0.000    0.000 typing.py:792(Generic)
        5    0.000    0.000    0.000    0.000 typing.py:824(__class_getitem__)
       10    0.000    0.000    0.000    0.000 typing.py:832(<genexpr>)
        2    0.000    0.000    0.000    0.000 typing.py:835(<genexpr>)
       10    0.000    0.000    0.000    0.000 typing.py:849(__init_subclass__)
        1    0.000    0.000    0.000    0.000 typing.py:887(_TypingEmpty)
        1    0.000    0.000    0.000    0.000 typing.py:894(_TypingEllipsis)
        1    0.000    0.000    0.000    0.000 tz.py:1036(tzstr)
        1    0.000    0.000    0.000    0.000 tz.py:1156(_tzicalvtzcomp)
        1    0.000    0.000    0.000    0.000 tz.py:1167(_tzicalvtz)
        1    0.000    0.000    0.000    0.000 tz.py:1253(tzical)
        1    0.000    0.000    0.000    0.000 tz.py:132(tzoffset)
        1    0.000    0.000    0.000    0.000 tz.py:1470(__get_gettz)
        1    0.000    0.000    0.000    0.000 tz.py:1475(GettzFunc)
        1    0.000    0.000    0.000    0.000 tz.py:1545(__init__)
        1    0.000    0.000    0.000    0.000 tz.py:201(tzlocal)
        1    0.000    0.000    0.000    0.000 tz.py:328(_ttinfo)
        1    0.000    0.000    0.000    0.000 tz.py:373(_tzfile)
        1    0.000    0.000    0.000    0.000 tz.py:386(tzfile)
        1    0.000    0.000    0.000    0.000 tz.py:41(tzutc)
        1    0.000    0.000    0.000    0.000 tz.py:874(tzrange)
        1    0.000    0.000    0.003    0.003 tz.py:9(<module>)
        1    0.000    0.000    0.000    0.000 tzfile.py:13(_byte_string)
        1    0.000    0.000    0.000    0.000 tzfile.py:4(<module>)
        1    0.000    0.000    0.000    0.000 tzinfo.py:1(<module>)
        1    0.000    0.000    0.000    0.000 tzinfo.py:156(DstTzInfo)
        1    0.000    0.000    0.000    0.000 tzinfo.py:18(memorized_timedelta)
        1    0.000    0.000    0.000    0.000 tzinfo.py:66(BaseTzInfo)
        1    0.000    0.000    0.000    0.000 tzinfo.py:76(StaticTzInfo)
        1    0.000    0.000    0.012    0.012 uarray.py:8(<module>)
        4    0.000    0.000    0.000    0.000 ufunclike.py:16(_deprecate_out_named_y)
        1    0.000    0.000    0.000    0.000 ufunclike.py:5(<module>)
        1    0.000    0.000    0.000    0.000 umath.py:7(<module>)
        1    0.000    0.000    0.000    0.000 units.py:110(ConversionInterface)
        1    0.000    0.000    0.000    0.000 units.py:153(DecimalConverter)
        1    0.000    0.000    0.000    0.000 units.py:189(Registry)
    65/35    0.000    0.000    0.001    0.000 units.py:192(get_converter)
        1    0.000    0.000    0.000    0.000 units.py:43(<module>)
        1    0.000    0.000    0.000    0.000 units.py:54(ConversionError)
      197    0.000    0.000    0.001    0.000 units.py:58(_is_natively_supported)
        1    0.000    0.000    0.000    0.000 units.py:74(AxisInfo)
        3    0.000    0.000    0.000    0.000 util.py:1(<module>)
        2    0.000    0.000    0.000    0.000 utils.py:1(<module>)
       69    0.000    0.000    0.000    0.000 utils.py:118(deprecate)
        1    0.000    0.000    0.000    0.000 utils.py:1253(_Dummy)
        1    0.000    0.000    0.000    0.000 utils.py:1857(IgnoreException)
        1    0.000    0.000    0.000    0.000 utils.py:1899(clear_and_catch_warnings)
        1    0.000    0.000    0.000    0.000 utils.py:1965(suppress_warnings)
        1    0.000    0.000    0.006    0.006 utils.py:4(<module>)
        1    0.000    0.000    0.000    0.000 utils.py:45(KnownFailureException)
        1    0.000    0.000    0.001    0.001 utils.py:5(<module>)
       69    0.000    0.000    0.000    0.000 utils.py:53(_set_function_name)
        1    0.000    0.000    0.000    0.000 utils.py:58(_Deprecate)
       69    0.000    0.000    0.000    0.000 utils.py:70(__init__)
       69    0.000    0.000    0.000    0.000 utils.py:75(__call__)
        1    0.000    0.000    0.000    0.000 utils.py:994(SafeEval)
        1    0.000    0.000    0.000    0.000 uu.py:31(<module>)
        1    0.000    0.000    0.000    0.000 uu.py:39(Error)
        4    0.000    0.000    0.000    0.000 uuid.py:121(__init__)
        1    0.000    0.000    0.001    0.001 uuid.py:45(<module>)
        1    0.000    0.000    0.000    0.000 uuid.py:63(SafeUUID)
        1    0.000    0.000    0.000    0.000 uuid.py:69(UUID)
        1    0.000    0.000    0.000    0.000 version.py:267(LooseVersion)
        1    0.000    0.000    0.001    0.001 version.py:27(<module>)
        1    0.000    0.000    0.000    0.000 version.py:3(<module>)
       21    0.000    0.000    0.000    0.000 version.py:302(__init__)
       21    0.000    0.000    0.000    0.000 version.py:307(parse)
        1    0.000    0.000    0.000    0.000 version.py:31(Version)
       21    0.000    0.000    0.000    0.000 version.py:312(<listcomp>)
        1    0.000    0.000    0.000    0.000 version.py:323(__str__)
       13    0.000    0.000    0.000    0.000 version.py:331(_cmp)
        1    0.000    0.000    0.000    0.000 version.py:5(<module>)
       12    0.000    0.000    0.000    0.000 version.py:51(__lt__)
        1    0.000    0.000    0.000    0.000 version.py:69(__ge__)
        1    0.000    0.000    0.000    0.000 version.py:93(StrictVersion)
       15    0.000    0.000    0.001    0.000 warnings.py:130(filterwarnings)
        6    0.000    0.000    0.000    0.000 warnings.py:165(simplefilter)
       21    0.000    0.000    0.000    0.000 warnings.py:181(_add_filter)
       42    0.000    0.000    0.000    0.000 warnings.py:449(__init__)
       42    0.000    0.000    0.000    0.000 warnings.py:470(__enter__)
       42    0.000    0.000    0.000    0.000 warnings.py:489(__exit__)
        1    0.000    0.000    0.000    0.000 waveforms.py:7(<module>)
        1    0.000    0.000    0.000    0.000 wavelets.py:1(<module>)
        7    0.000    0.000    0.000    0.000 weakref.py:102(__init__)
        7    0.000    0.000    0.000    0.000 weakref.py:290(update)
        1    0.000    0.000    0.000    0.000 weakref.py:356(__init__)
       71    0.000    0.000    0.000    0.000 weakref.py:44(__new__)
        6    0.000    0.000    0.000    0.000 weakref.py:51(_cb)
      211    0.001    0.000    0.001    0.000 weakref.py:66(__call__)
        3    0.000    0.000    0.000    0.000 weakref.py:73(__eq__)
        1    0.000    0.000    0.001    0.001 widgets.py:10(<module>)
        1    0.000    0.000    0.000    0.000 widgets.py:1087(SubplotTool)
        1    0.000    0.000    0.000    0.000 widgets.py:1209(Cursor)
        1    0.000    0.000    0.000    0.000 widgets.py:1303(MultiCursor)
        1    0.000    0.000    0.000    0.000 widgets.py:133(Button)
        1    0.000    0.000    0.000    0.000 widgets.py:1417(_SelectorWidget)
        1    0.000    0.000    0.000    0.000 widgets.py:1621(SpanSelector)
        1    0.000    0.000    0.000    0.000 widgets.py:1836(ToolHandles)
        1    0.000    0.000    0.000    0.000 widgets.py:1893(RectangleSelector)
        1    0.000    0.000    0.000    0.000 widgets.py:2298(EllipseSelector)
        1    0.000    0.000    0.000    0.000 widgets.py:2368(LassoSelector)
        1    0.000    0.000    0.000    0.000 widgets.py:238(Slider)
        1    0.000    0.000    0.000    0.000 widgets.py:2443(PolygonSelector)
        1    0.000    0.000    0.000    0.000 widgets.py:25(LockDraw)
        1    0.000    0.000    0.000    0.000 widgets.py:2647(Lasso)
        6    0.000    0.000    0.000    0.000 widgets.py:35(__init__)
        1    0.000    0.000    0.000    0.000 widgets.py:517(CheckButtons)
        1    0.000    0.000    0.000    0.000 widgets.py:63(Widget)
        1    0.000    0.000    0.000    0.000 widgets.py:672(TextBox)
        1    0.000    0.000    0.000    0.000 widgets.py:91(AxesWidget)
        1    0.000    0.000    0.000    0.000 widgets.py:948(RadioButtons)
        1    0.000    0.000    0.000    0.000 win.py:125(tzwinbase)
        1    0.000    0.000    0.000    0.000 win.py:202(tzwin)
        1    0.000    0.000    0.000    0.000 win.py:259(tzwinlocal)
        1    0.000    0.000    0.000    0.000 win.py:34(_settzkeyname)
        1    0.000    0.000    0.000    0.000 win.py:48(tzres)
        1    0.000    0.000    0.001    0.001 win.py:8(<module>)
        1    0.000    0.000    0.001    0.001 window.py:1686(Rolling)
        1    0.000    0.000    0.000    0.000 window.py:1953(RollingGroupby)
        1    0.000    0.000    0.001    0.001 window.py:1985(Expanding)
        1    0.000    0.000    0.000    0.000 window.py:2230(ExpandingGroupby)
        1    0.000    0.000    0.000    0.000 window.py:2272(EWM)
        1    0.000    0.000    0.006    0.006 window.py:4(<module>)
        1    0.000    0.000    0.000    0.000 window.py:478(Window)
        1    0.000    0.000    0.000    0.000 window.py:58(_Window)
        1    0.000    0.000    0.000    0.000 window.py:832(_GroupByMixin)
        1    0.000    0.000    0.000    0.000 window.py:870(_Rolling)
        1    0.000    0.000    0.001    0.001 window.py:975(_Rolling_and_Expanding)
        1    0.000    0.000    0.087    0.087 windows.py:1(<module>)
        1    0.000    0.000    0.000    0.000 wintypes.py:104(_SMALL_RECT)
        1    0.000    0.000    0.000    0.000 wintypes.py:111(_COORD)
        1    0.000    0.000    0.000    0.000 wintypes.py:115(POINT)
        1    0.000    0.000    0.000    0.000 wintypes.py:120(SIZE)
        1    0.000    0.000    0.000    0.000 wintypes.py:128(FILETIME)
        1    0.000    0.000    0.000    0.000 wintypes.py:133(MSG)
        1    0.000    0.000    0.000    0.000 wintypes.py:143(WIN32_FIND_DATAA)
        1    0.000    0.000    0.000    0.000 wintypes.py:155(WIN32_FIND_DATAW)
        1    0.000    0.000    0.000    0.000 wintypes.py:2(<module>)
        1    0.000    0.000    0.000    0.000 wintypes.py:20(VARIANT_BOOL)
        1    0.000    0.000    0.000    0.000 wintypes.py:97(RECT)
        1    0.000    0.000    0.002    0.002 zeros.py:1(<module>)
        1    0.000    0.000    0.000    0.000 zeros.py:1036(TOMS748Solver)
        1    0.000    0.000    0.000    0.000 zeros.py:33(RootResults)
        1    0.000    0.000    0.000    0.000 zipfile.py:1104(_ZipWriteFile)
        1    0.000    0.000    0.000    0.000 zipfile.py:1182(ZipFile)
        1    0.000    0.000    0.000    0.000 zipfile.py:1942(PyZipFile)
        1    0.000    0.000    0.000    0.000 zipfile.py:313(ZipInfo)
        1    0.000    0.000    0.000    0.000 zipfile.py:38(BadZipFile)
        1    0.000    0.000    0.000    0.000 zipfile.py:42(LargeZipFile)
        1    0.000    0.000    0.000    0.000 zipfile.py:5(<module>)
        1    0.000    0.000    0.000    0.000 zipfile.py:604(LZMACompressor)
        1    0.000    0.000    0.000    0.000 zipfile.py:627(LZMADecompressor)
        1    0.000    0.000    0.000    0.000 zipfile.py:727(_SharedFile)
        1    0.000    0.000    0.000    0.000 zipfile.py:765(_Tellable)
        1    0.000    0.000    0.000    0.000 zipfile.py:785(ZipExtFile)
        3    0.000    0.000    0.000    0.000 {built-in method PIL._imaging.fill}
        3    0.000    0.000    0.000    0.000 {built-in method PIL._imaging.map_buffer}
        3    0.000    0.000    0.000    0.000 {built-in method PIL._imaging.zip_encoder}
        1    0.000    0.000    0.000    0.000 {built-in method PyQt5.QtCore.pyqtSlot}
       27    0.000    0.000    0.000    0.000 {built-in method PyQt5.QtCore.qVersion}
     4675    0.003    0.000    0.003    0.000 {built-in method __new__ of type object at 0x00007FF8955479A0}
       63    0.000    0.000    0.000    0.000 {built-in method _abc._abc_init}
    39500    0.013    0.000    0.014    0.000 {built-in method _abc._abc_instancecheck}
       16    0.000    0.000    0.000    0.000 {built-in method _abc._abc_register}
  427/275    0.001    0.000    0.001    0.000 {built-in method _abc._abc_subclasscheck}
        1    0.000    0.000    0.000    0.000 {built-in method _codecs.lookup}
       35    0.000    0.000    0.000    0.000 {built-in method _codecs.utf_8_decode}
        3    0.000    0.000    0.000    0.000 {built-in method _csv.register_dialect}
        1    0.000    0.000    0.000    0.000 {built-in method _ctypes.LoadLibrary}
       36    0.000    0.000    0.000    0.000 {built-in method _ctypes.POINTER}
       42    0.000    0.000    0.000    0.000 {built-in method _ctypes.sizeof}
        1    0.000    0.000    0.000    0.000 {built-in method _deco}
       18    0.000    0.000    0.000    0.000 {built-in method _functools.reduce}
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_md5}
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha1}
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha224}
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha256}
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha384}
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha512}
      776    0.001    0.000    0.001    0.000 {built-in method _imp._fix_co_filename}
     5601    0.001    0.000    0.001    0.000 {built-in method _imp.acquire_lock}
       21    0.001    0.000    0.001    0.000 {built-in method _imp.create_builtin}
  142/140    0.925    0.007    0.931    0.007 {built-in method _imp.create_dynamic}
       21    0.000    0.000    0.000    0.000 {built-in method _imp.exec_builtin}
  142/119    0.017    0.000    0.330    0.003 {built-in method _imp.exec_dynamic}
      126    0.000    0.000    0.000    0.000 {built-in method _imp.is_builtin}
      941    0.000    0.000    0.000    0.000 {built-in method _imp.is_frozen}
     5601    0.001    0.000    0.001    0.000 {built-in method _imp.release_lock}
       29    0.000    0.000    0.000    0.000 {built-in method _locale._getdefaultlocale}
        2    0.000    0.000    0.000    0.000 {built-in method _locale.setlocale}
       33    0.000    0.000    0.000    0.000 {built-in method _operator.index}
        3    0.000    0.000    0.000    0.000 {built-in method _signal.getsignal}
        6    0.000    0.000    0.000    0.000 {built-in method _signal.signal}
        4    0.000    0.000    0.000    0.000 {built-in method _sre.ascii_iscased}
        4    0.000    0.000    0.000    0.000 {built-in method _sre.ascii_tolower}
      234    0.000    0.000    0.000    0.000 {built-in method _sre.compile}
      274    0.000    0.000    0.000    0.000 {built-in method _sre.unicode_iscased}
      229    0.000    0.000    0.000    0.000 {built-in method _sre.unicode_tolower}
        4    0.000    0.000    0.000    0.000 {built-in method _ssl.txt2obj}
        6    0.000    0.000    0.000    0.000 {built-in method _stat.S_ISDIR}
       25    0.000    0.000    0.000    0.000 {built-in method _stat.S_ISREG}
       31    0.000    0.000    0.000    0.000 {built-in method _struct.calcsize}
      150    0.000    0.000    0.000    0.000 {built-in method _struct.pack}
      112    0.000    0.000    0.000    0.000 {built-in method _struct.unpack}
        1    0.000    0.000    0.000    0.000 {built-in method _thread._set_sentinel}
     1966    0.003    0.000    0.003    0.000 {built-in method _thread.allocate_lock}
     3562    0.001    0.000    0.001    0.000 {built-in method _thread.get_ident}
      105    0.000    0.000    0.000    0.000 {built-in method _warnings._filters_mutated}
       14    0.000    0.000    0.000    0.000 {built-in method _warnings.warn}
        3    0.000    0.000    0.000    0.000 {built-in method activateWindow}
       24    0.008    0.000    0.008    0.000 {built-in method addAction}
        6    0.000    0.000    0.000    0.000 {built-in method addSeparator}
        3    0.000    0.000    0.000    0.000 {built-in method addToolBar}
        3    0.001    0.000    0.001    0.000 {built-in method addWidget}
        4    0.000    0.000    0.000    0.000 {built-in method atexit.register}
       24    0.000    0.000    0.000    0.000 {built-in method backgroundRole}
2149/2000    0.031    0.000    1.043    0.001 {built-in method builtins.__build_class__}
   524/70    0.001    0.000    1.739    0.025 {built-in method builtins.__import__}
    38161    0.004    0.000    0.004    0.000 {built-in method builtins.abs}
1060/1059    0.001    0.000    0.002    0.000 {built-in method builtins.all}
     6712    0.005    0.000    0.012    0.000 {built-in method builtins.any}
     7419    0.001    0.000    0.001    0.000 {built-in method builtins.callable}
      698    0.000    0.000    0.000    0.000 {built-in method builtins.chr}
       15    0.001    0.000    0.001    0.000 {built-in method builtins.compile}
       37    0.000    0.000    0.000    0.000 {built-in method builtins.delattr}
       44    0.002    0.000    0.002    0.000 {built-in method builtins.dir}
      253    0.000    0.000    0.000    0.000 {built-in method builtins.divmod}
       16    0.001    0.000    0.003    0.000 {built-in method builtins.eval}
   1082/1    0.019    0.000   48.211   48.211 {built-in method builtins.exec}
    40679    0.015    0.000    0.022    0.000 {built-in method builtins.getattr}
     1221    0.000    0.000    0.000    0.000 {built-in method builtins.globals}
    18518    0.008    0.000    0.008    0.000 {built-in method builtins.hasattr}
3790/2365    0.002    0.000    0.007    0.000 {built-in method builtins.hash}
    19090    0.003    0.000    0.003    0.000 {built-in method builtins.id}
   178595    0.034    0.000    0.057    0.000 {built-in method builtins.isinstance}
     3405    0.000    0.000    0.001    0.000 {built-in method builtins.issubclass}
     6903    0.001    0.000    0.001    0.000 {built-in method builtins.iter}
170962/168989    0.011    0.000    0.012    0.000 {built-in method builtins.len}
       25    0.000    0.000    0.000    0.000 {built-in method builtins.locals}
     2661    0.001    0.000    0.002    0.000 {built-in method builtins.max}
    41107    0.006    0.000    0.006    0.000 {built-in method builtins.min}
    19641    0.004    0.000    0.029    0.000 {built-in method builtins.next}
     7533    0.000    0.000    0.000    0.000 {built-in method builtins.ord}
      289    0.000    0.000    0.000    0.000 {built-in method builtins.repr}
      444    0.002    0.000    0.002    0.000 {built-in method builtins.round}
    11113    0.003    0.000    0.003    0.000 {built-in method builtins.setattr}
      749    0.001    0.000    0.002    0.000 {built-in method builtins.sorted}
       83    0.000    0.000    0.002    0.000 {built-in method builtins.sum}
     1122    0.000    0.000    0.000    0.000 {built-in method builtins.vars}
       24    0.001    0.000    0.001    0.000 {built-in method color}
      343    0.014    0.000    0.014    0.000 {built-in method devicePixelRatioF}
       12    0.011    0.001    0.011    0.001 {built-in method drawImage}
       12    0.000    0.000    0.000    0.000 {built-in method end}
       12    0.001    0.000    0.001    0.000 {built-in method eraseRect}
        3   24.682    8.227   44.278   14.759 {built-in method exec_}
     2328    0.001    0.000    0.001    0.000 {built-in method from_bytes}
      221    0.000    0.000    0.000    0.000 {built-in method fromkeys}
        7    0.004    0.001    0.004    0.001 {built-in method gc.collect}
        9    0.001    0.000    0.001    0.000 {built-in method height}
      626    0.223    0.000    0.223    0.000 {built-in method io.open}
       12    0.001    0.000    0.001    0.000 {built-in method left}
        2    0.000    0.000    0.000    0.000 {built-in method maketrans}
      776    0.116    0.000    0.116    0.000 {built-in method marshal.loads}
      781    0.001    0.000    0.001    0.000 {built-in method math.cos}
        1    0.000    0.000    0.000    0.000 {built-in method math.exp}
      776    0.001    0.000    0.001    0.000 {built-in method math.floor}
      872    0.001    0.000    0.001    0.000 {built-in method math.log10}
        2    0.000    0.000    0.000    0.000 {built-in method math.log}
      997    0.001    0.000    0.001    0.000 {built-in method math.radians}
      781    0.000    0.000    0.000    0.000 {built-in method math.sin}
        5    0.000    0.000    0.000    0.000 {built-in method math.sqrt}
     1701    0.004    0.000    0.004    0.000 {built-in method matplotlib._path.affine_transform}
        6    0.000    0.000    0.000    0.000 {built-in method matplotlib._path.count_bboxes_overlapping_bbox}
        5    0.000    0.000    0.000    0.000 {built-in method matplotlib._path.is_sorted}
       12    0.000    0.000    0.000    0.000 {built-in method matplotlib._path.path_intersects_rectangle}
      405    0.019    0.000    0.020    0.000 {built-in method matplotlib._path.point_in_path}
       11    0.000    0.000    0.000    0.000 {built-in method matplotlib._path.update_path_extents}
      965    0.001    0.000    0.001    0.000 {built-in method nt._getfullpathname}
        3    0.000    0.000    0.000    0.000 {built-in method nt._isdir}
        2    0.000    0.000    0.000    0.000 {built-in method nt.access}
        2    0.000    0.000    0.000    0.000 {built-in method nt.cpu_count}
    10994    0.002    0.000    0.002    0.000 {built-in method nt.fspath}
      108    0.000    0.000    0.000    0.000 {built-in method nt.getcwd}
      104    0.012    0.000    0.012    0.000 {built-in method nt.listdir}
        2    0.000    0.000    0.000    0.000 {built-in method nt.mkdir}
        5    0.000    0.000    0.000    0.000 {built-in method nt.putenv}
        1    0.000    0.000    0.000    0.000 {built-in method nt.scandir}
     4126    0.215    0.000    0.215    0.000 {built-in method nt.stat}
        1    0.000    0.000    0.000    0.000 {built-in method nt.urandom}
      136    0.001    0.000    0.001    0.000 {built-in method numpy.arange}
    14189    0.033    0.000    0.033    0.000 {built-in method numpy.array}
      553    0.002    0.000    0.002    0.000 {built-in method numpy.concatenate}
       10    0.000    0.000    0.000    0.000 {built-in method numpy.copyto}
      306    0.000    0.000    0.000    0.000 {built-in method numpy.core._multiarray_umath.add_docstring}
       12    0.000    0.000    0.000    0.000 {built-in method numpy.core._multiarray_umath.correlate}
       64    0.000    0.000    0.000    0.000 {built-in method numpy.core._multiarray_umath.normalize_axis_index}
        2    0.000    0.000    0.000    0.000 {built-in method numpy.core._multiarray_umath.set_string_function}
        1    0.000    0.000    0.000    0.000 {built-in method numpy.core._multiarray_umath.set_typeDict}
     3372    0.012    0.000    0.012    0.000 {built-in method numpy.dot}
        2    0.000    0.000    0.000    0.000 {built-in method numpy.empty_like}
       32    0.003    0.000    0.003    0.000 {built-in method numpy.empty}
      246    0.000    0.000    0.000    0.000 {built-in method numpy.geterrobj}
       31    0.000    0.000    0.000    0.000 {built-in method numpy.result_type}
      123    0.000    0.000    0.000    0.000 {built-in method numpy.seterrobj}
        6    0.000    0.000    0.000    0.000 {built-in method numpy.unravel_index}
        6    0.000    0.000    0.000    0.000 {built-in method numpy.zeros}
       24    0.000    0.000    0.000    0.000 {built-in method palette}
        1    0.000    0.000    0.000    0.000 {built-in method pandas._libs.lib.is_datetime_array}
        1    0.000    0.000    0.000    0.000 {built-in method pandas._libs.missing.checknull}
        1    0.000    0.000    0.000    0.000 {built-in method pandas._libs.missing.isnaobj}
        3    0.000    0.000    0.000    0.000 {built-in method parent}
        6    0.000    0.000    0.000    0.000 {built-in method pos}
        6    0.001    0.000    0.001    0.000 {built-in method raise_}
       12    0.000    0.000    0.000    0.000 {built-in method rect}
        6    0.001    0.000    0.001    0.000 {built-in method resize}
        1    0.000    0.000    0.000    0.000 {built-in method scipy._lib._uarray._uarray.set_global_backend}
        1    0.000    0.000    0.000    0.000 {built-in method scipy.signal.sigtools._linear_filter}
        3    0.001    0.000    0.001    0.000 {built-in method setAlignment}
        3    0.000    0.000    0.000    0.000 {built-in method setAllowedAreas}
        3    0.000    0.000    0.000    0.000 {built-in method setAttribute}
        3    0.000    0.000    0.000    0.000 {built-in method setCentralWidget}
        6    0.000    0.000    0.000    0.000 {built-in method setCheckable}
       12    0.000    0.000    0.000    0.000 {built-in method setCursor}
       24    0.001    0.000    0.001    0.000 {built-in method setDevicePixelRatio}
       14    0.000    0.000    0.000    0.000 {built-in method setEnabled}
        3    0.000    0.000    0.000    0.000 {built-in method setFocusPolicy}
        3    0.000    0.000    0.000    0.000 {built-in method setFocus}
        3    0.007    0.002    0.007    0.002 {built-in method setMouseTracking}
        3    0.000    0.000    0.000    0.000 {built-in method setPalette}
        3    0.000    0.000    0.000    0.000 {built-in method setSizePolicy}
      211    0.014    0.000    0.014    0.000 {built-in method setText}
       24    0.001    0.000    0.001    0.000 {built-in method setToolTip}
        3    0.000    0.000    0.000    0.000 {built-in method setVisible}
        3    0.000    0.000    0.000    0.000 {built-in method setWindowIcon}
        3    0.013    0.004    0.013    0.004 {built-in method setWindowTitle}
        3    0.097    0.032    0.098    0.033 {built-in method show}
        3    0.089    0.030    0.089    0.030 {built-in method sizeHint}
        6    0.000    0.000    0.000    0.000 {built-in method size}
      212    0.000    0.000    0.000    0.000 {built-in method sys._getframe}
        1    0.000    0.000    0.000    0.000 {built-in method sys.getdefaultencoding}
        1    0.000    0.000    0.000    0.000 {built-in method sys.getfilesystemencoding}
     1099    0.000    0.000    0.000    0.000 {built-in method sys.getrecursionlimit}
        1    0.000    0.000    0.000    0.000 {built-in method sys.getwindowsversion}
      425    0.000    0.000    0.000    0.000 {built-in method sys.intern}
        6    0.000    0.000    0.000    0.000 {built-in method sys.is_finalizing}
        1    0.000    0.000    0.000    0.000 {built-in method time.localtime}
        6    0.000    0.000    0.000    0.000 {built-in method time.perf_counter}
       10    0.000    0.000    0.000    0.000 {built-in method time.time}
       12    0.000    0.000    0.000    0.000 {built-in method topLeft}
       12    0.000    0.000    0.000    0.000 {built-in method top}
        8    0.000    0.000    0.000    0.000 {built-in method unicodedata.category}
        4    0.000    0.000    0.000    0.000 {built-in method unicodedata.name}
        9    0.000    0.000    0.000    0.000 {built-in method update}
        2    0.000    0.000    0.000    0.000 {built-in method utcfromtimestamp}
       24    0.001    0.000    0.001    0.000 {built-in method value}
        6    0.000    0.000    0.000    0.000 {built-in method width}
        3    0.000    0.000    0.000    0.000 {built-in method windowTitle}
        1    0.000    0.000    0.000    0.000 {built-in method winreg.ConnectRegistry}
        1    0.000    0.000    0.000    0.000 {built-in method winreg.OpenKey}
       18    0.001    0.000    0.001    0.000 {built-in method x}
       18    0.000    0.000    0.000    0.000 {built-in method y}
       30    0.000    0.000    0.000    0.000 {built-in method zlib.crc32}
        4    0.000    0.000    0.000    0.000 {closeEvent}
